ID,genome1,genome2,species1,species2,taxonomic_group,timetree_div,raw,k2p,k3p,jc,intersection_km2
8262,GCA_904810625.1,GCA_904813665.1,Sminthopsis ooldea,Sminthopsis leucopus,Mammalia,9.94506,,,,,0.0
8263,GCA_904810625.1,GCA_904813735.1,Sminthopsis ooldea,Sminthopsis bindi,Mammalia,18.86478,,,,,0.0
8264,GCA_904810625.1,GCA_904814065.1,Sminthopsis ooldea,Sminthopsis aitkeni,Mammalia,14.75346,,,,,
8265,GCA_904810625.1,GCA_904813815.1,Sminthopsis ooldea,Sminthopsis youngsoni,Mammalia,11.345405,,,,,334448.648917715
8266,GCA_904810625.1,GCA_904813715.1,Sminthopsis ooldea,Sminthopsis murina,Mammalia,9.94506,,,,,0.0
8267,GCA_904810625.1,GCA_904814105.1,Sminthopsis ooldea,Sminthopsis griseoventer,Mammalia,14.75346,,,,,0.0
8270,GCA_904810625.1,GCA_904813775.1,Sminthopsis ooldea,Sminthopsis virginiae,Mammalia,18.86478,,,,,0.0
8273,GCA_904813665.1,GCA_904813735.1,Sminthopsis leucopus,Sminthopsis bindi,Mammalia,18.86478,,,,,0.0
8274,GCA_904813665.1,GCA_904814065.1,Sminthopsis leucopus,Sminthopsis aitkeni,Mammalia,14.75346,,,,,
8275,GCA_904813665.1,GCA_904813815.1,Sminthopsis leucopus,Sminthopsis youngsoni,Mammalia,11.345405,,,,,0.0
8276,GCA_904813665.1,GCA_904813715.1,Sminthopsis leucopus,Sminthopsis murina,Mammalia,8.55557,,,,,7142.82975490433
8277,GCA_904813665.1,GCA_904814105.1,Sminthopsis leucopus,Sminthopsis griseoventer,Mammalia,14.75346,,,,,0.0
8280,GCA_904813665.1,GCA_904813775.1,Sminthopsis leucopus,Sminthopsis virginiae,Mammalia,18.86478,,,,,162.898341949952
8283,GCA_904813735.1,GCA_904814065.1,Sminthopsis bindi,Sminthopsis aitkeni,Mammalia,18.86478,,,,,
8284,GCA_904813735.1,GCA_904813815.1,Sminthopsis bindi,Sminthopsis youngsoni,Mammalia,18.86478,,,,,0.0
8285,GCA_904813735.1,GCA_904813715.1,Sminthopsis bindi,Sminthopsis murina,Mammalia,18.86478,,,,,0.0
8286,GCA_904813735.1,GCA_904814105.1,Sminthopsis bindi,Sminthopsis griseoventer,Mammalia,18.86478,,,,,0.0
8289,GCA_904813735.1,GCA_904813775.1,Sminthopsis bindi,Sminthopsis virginiae,Mammalia,8.20073,,,,,48103.0507321126
8292,GCA_904814065.1,GCA_904813815.1,Sminthopsis aitkeni,Sminthopsis youngsoni,Mammalia,14.75346,,,,,
8293,GCA_904814065.1,GCA_904813715.1,Sminthopsis aitkeni,Sminthopsis murina,Mammalia,14.75346,,,,,
8294,GCA_904814065.1,GCA_904814105.1,Sminthopsis aitkeni,Sminthopsis griseoventer,Mammalia,8.854485,,,,,
8297,GCA_904814065.1,GCA_904813775.1,Sminthopsis aitkeni,Sminthopsis virginiae,Mammalia,18.86478,,,,,
8300,GCA_904813815.1,GCA_904813715.1,Sminthopsis youngsoni,Sminthopsis murina,Mammalia,11.345405,,,,,0.0
8301,GCA_904813815.1,GCA_904814105.1,Sminthopsis youngsoni,Sminthopsis griseoventer,Mammalia,14.75346,,,,,0.0
8304,GCA_904813815.1,GCA_904813775.1,Sminthopsis youngsoni,Sminthopsis virginiae,Mammalia,18.86478,,,,,0.0
8307,GCA_904813715.1,GCA_904814105.1,Sminthopsis murina,Sminthopsis griseoventer,Mammalia,14.75346,,,,,0.0
8310,GCA_904813715.1,GCA_904813775.1,Sminthopsis murina,Sminthopsis virginiae,Mammalia,18.86478,,,,,14142.7750249823
8315,GCA_904814105.1,GCA_904813775.1,Sminthopsis griseoventer,Sminthopsis virginiae,Mammalia,18.86478,,,,,0.0
8339,GCA_904812975.1,GCA_904813855.1,Spilocuscus maculatus,Spilocuscus rufoniger,Mammalia,2.82,,,,,178086.241034421
8340,GCA_904813245.1,GCA_904812005.1,Strigocuscus pelengensis,Strigocuscus celebensis,Mammalia,14.0,,,,,0.0
8346,GCA_904811155.1,GCA_904813845.1,Thylogale billardierii,Thylogale browni,Mammalia,7.825,,,,,0.0
8349,GCF_009764315.1,GCA_963574045.1,Trachypithecus francoisi,Trachypithecus cristatus,Mammalia,3.3,,,,,0.0
8350,GCF_009764315.1,GCA_963573475.1,Trachypithecus francoisi,Trachypithecus poliocephalus,Mammalia,0.45875,,,,,0.0
8356,GCF_009764315.1,GCA_963574985.1,Trachypithecus francoisi,Trachypithecus vetulus,Mammalia,10.54606,,,,,
8371,GCA_963574045.1,GCA_963573475.1,Trachypithecus cristatus,Trachypithecus poliocephalus,Mammalia,3.3,,,,,0.0
8377,GCA_963574045.1,GCA_963574985.1,Trachypithecus cristatus,Trachypithecus vetulus,Mammalia,10.54606,,,,,
8386,GCA_963573475.1,GCA_963574985.1,Trachypithecus poliocephalus,Trachypithecus vetulus,Mammalia,10.54606,,,,,
8449,GCF_020975775.1,GCA_009660055.1,Ursus americanus,Ursus thibetanus,Mammalia,3.834,,,,,0.0
8454,GCF_018345385.1,GCA_024500485.1,Vulpes lagopus,Vulpes ferrilata,Mammalia,3.51667,,,,,0.0
8455,GCF_018345385.1,GCA_030463245.1,Vulpes lagopus,Vulpes corsac,Mammalia,3.51667,,,,,0.0
8456,GCA_024500485.1,GCA_030463245.1,Vulpes ferrilata,Vulpes corsac,Mammalia,0.96,,,,,226066.657859047
8468,GCA_046270345.1,GCA_046270325.1,Ahaetulla nasuta,Ahaetulla pulverulenta,Reptilia,8.61329,,,,,121734.345508901
8469,GCF_035594765.1,GCF_037176765.1,Anolis carolinensis,Anolis sagrei,Reptilia,39.19721,,,,,0.0
8470,GCF_035594765.1,GCA_030556195.1,Anolis carolinensis,Anolis apletophallus,Reptilia,39.19721,,,,,0.0
8472,GCF_035594765.1,GCA_046269845.1,Anolis carolinensis,Anolis lemurinus,Reptilia,39.19721,,,,,0.0
8473,GCF_035594765.1,GCA_046270785.1,Anolis carolinensis,Anolis planiceps,Reptilia,39.19721,,,,,0.0
8474,GCF_035594765.1,GCA_043090225.1,Anolis carolinensis,Anolis rodriguezii,Reptilia,41.505465,,,,,0.0
8476,GCF_037176765.1,GCA_030556195.1,Anolis sagrei,Anolis apletophallus,Reptilia,36.32992,,,,,0.0
8479,GCF_037176765.1,GCA_046270785.1,Anolis sagrei,Anolis planiceps,Reptilia,36.32992,,,,,0.0
8480,GCF_037176765.1,GCA_043090225.1,Anolis sagrei,Anolis rodriguezii,Reptilia,41.505465,,,,,0.0
8483,GCA_030556195.1,GCA_046269845.1,Anolis apletophallus,Anolis lemurinus,Reptilia,12.682745,,,,,0.0
8484,GCA_030556195.1,GCA_046270785.1,Anolis apletophallus,Anolis planiceps,Reptilia,30.72345,,,,,0.0
8485,GCA_030556195.1,GCA_043090225.1,Anolis apletophallus,Anolis rodriguezii,Reptilia,41.505465,,,,,0.0
8491,GCA_046269845.1,GCA_046270785.1,Anolis lemurinus,Anolis planiceps,Reptilia,30.72345,,,,,0.0
8492,GCA_046269845.1,GCA_043090225.1,Anolis lemurinus,Anolis rodriguezii,Reptilia,41.505465,,,,,178968.82183993
8501,GCA_046766435.1,GCA_047748275.1,Boiga barnesii,Boiga ceylonensis,Reptilia,21.7125,,,,,11049.0947477808
8502,GCA_046270205.1,GCA_047748195.1,Boiga trigonata,Boiga beddomei,Reptilia,19.42378,,,,,64620.3133010479
8503,GCA_046270205.1,GCA_047748275.1,Boiga trigonata,Boiga ceylonensis,Reptilia,16.13868,,,,,170545.627243445
8504,GCA_047748195.1,GCA_047748275.1,Boiga beddomei,Boiga ceylonensis,Reptilia,19.42378,,,,,30835.1252870115
8505,GCA_018340635.1,GCA_046270685.1,Bothrops jararaca,Bothrops atrox,Reptilia,10.615546,,,,,0.0
8506,GCA_018340635.1,GCA_043380785.1,Bothrops jararaca,Bothrops fonsecai,Reptilia,12.069571,,,,,78633.651867655
8508,GCA_018340635.1,GCA_043380585.1,Bothrops jararaca,Bothrops cotiara,Reptilia,12.069571,,,,,221022.338413597
8509,GCA_018340635.1,GCA_043090695.1,Bothrops jararaca,Bothrops asper,Reptilia,10.615546,,,,,0.0
8510,GCA_046270685.1,GCA_043380785.1,Bothrops atrox,Bothrops fonsecai,Reptilia,12.069571,,,,,0.0
8512,GCA_046270685.1,GCA_043380585.1,Bothrops atrox,Bothrops cotiara,Reptilia,12.069571,,,,,0.0
8513,GCA_046270685.1,GCA_043090695.1,Bothrops atrox,Bothrops asper,Reptilia,3.747666,,,,,0.0
8515,GCA_043380785.1,GCA_043380585.1,Bothrops fonsecai,Bothrops cotiara,Reptilia,3.84656,,,,,0.0
8519,GCA_043380585.1,GCA_043090695.1,Bothrops cotiara,Bothrops asper,Reptilia,12.069571,,,,,0.0
8520,GCA_047715955.1,GCA_035047345.1,Bradypodion pumilum,Bradypodion ventrale,Reptilia,14.1,,,,,0.0
8523,GCA_046270145.1,GCA_046270085.1,Bungarus ceylonicus,Bungarus caeruleus,Reptilia,7.49244,,,,,3065.46606245582
8526,GCA_043643385.1,GCA_044758725.1,Chamaeleo calyptratus,Chamaeleo gracilis,Reptilia,21.1551245,,,,,0.0
8527,GCA_043090425.1,GCA_044335405.1,Chamaeleo dilepis,Chamaeleo laevigatus,Reptilia,14.69495,,,,,2919488.98313954
8528,GCA_043090425.1,GCA_044758725.1,Chamaeleo dilepis,Chamaeleo gracilis,Reptilia,14.69495,,,,,6546583.29935873
8529,GCA_044335405.1,GCA_044758725.1,Chamaeleo laevigatus,Chamaeleo gracilis,Reptilia,10.8218895,,,,,4683601.82988135
8530,GCA_039797435.1,GCA_001625485.2,Crotalus adamanteus,Crotalus horridus,Reptilia,10.8675925,,,,,145248.085401701
8532,GCA_039797435.1,GCF_016545835.1,Crotalus adamanteus,Crotalus tigris,Reptilia,5.6844795,,,,,0.0
8533,GCA_039797435.1,GCA_041893435.1,Crotalus adamanteus,Crotalus ruber,Reptilia,8.89,,,,,0.0
8534,GCA_039797435.1,GCA_047748255.1,Crotalus adamanteus,Crotalus enyo,Reptilia,12.537385,,,,,0.0
8535,GCA_039797435.1,GCA_047292475.1,Crotalus adamanteus,Crotalus mitchellii,Reptilia,6.616325,,,,,0.0
8536,GCA_039797435.1,GCA_047748115.1,Crotalus adamanteus,Crotalus aquilus,Reptilia,12.537385,,,,,0.0
8537,GCA_039797435.1,GCA_000737285.1,Crotalus adamanteus,Crotalus pyrrhus,Reptilia,6.616325,,,,,
8539,GCA_001625485.2,GCF_016545835.1,Crotalus horridus,Crotalus tigris,Reptilia,10.8675925,,,,,0.0
8540,GCA_001625485.2,GCA_041893435.1,Crotalus horridus,Crotalus ruber,Reptilia,10.8675925,,,,,0.0
8541,GCA_001625485.2,GCA_047748255.1,Crotalus horridus,Crotalus enyo,Reptilia,12.537385,,,,,0.0
8542,GCA_001625485.2,GCA_047292475.1,Crotalus horridus,Crotalus mitchellii,Reptilia,10.8675925,,,,,0.0
8544,GCA_001625485.2,GCA_000737285.1,Crotalus horridus,Crotalus pyrrhus,Reptilia,10.8675925,,,,,
8551,GCF_016545835.1,GCA_041893435.1,Crotalus tigris,Crotalus ruber,Reptilia,8.89,,,,,0.0
8552,GCF_016545835.1,GCA_047748255.1,Crotalus tigris,Crotalus enyo,Reptilia,12.537385,,,,,0.0
8553,GCF_016545835.1,GCA_047292475.1,Crotalus tigris,Crotalus mitchellii,Reptilia,6.616325,,,,,10952.0782961704
8554,GCF_016545835.1,GCA_047748115.1,Crotalus tigris,Crotalus aquilus,Reptilia,12.537385,,,,,0.0
8555,GCF_016545835.1,GCA_000737285.1,Crotalus tigris,Crotalus pyrrhus,Reptilia,6.616325,,,,,
8556,GCA_041893435.1,GCA_047748255.1,Crotalus ruber,Crotalus enyo,Reptilia,12.537385,,,,,99669.4469280216
8557,GCA_041893435.1,GCA_047292475.1,Crotalus ruber,Crotalus mitchellii,Reptilia,8.89,,,,,125284.909630518
8558,GCA_041893435.1,GCA_047748115.1,Crotalus ruber,Crotalus aquilus,Reptilia,12.537385,,,,,0.0
8559,GCA_041893435.1,GCA_000737285.1,Crotalus ruber,Crotalus pyrrhus,Reptilia,8.89,,,,,
8560,GCA_047748255.1,GCA_047292475.1,Crotalus enyo,Crotalus mitchellii,Reptilia,12.537385,,,,,75382.6065113891
8561,GCA_047748255.1,GCA_047748115.1,Crotalus enyo,Crotalus aquilus,Reptilia,11.4755,,,,,0.0
8562,GCA_047748255.1,GCA_000737285.1,Crotalus enyo,Crotalus pyrrhus,Reptilia,12.537385,,,,,
8563,GCA_047292475.1,GCA_047748115.1,Crotalus mitchellii,Crotalus aquilus,Reptilia,12.537385,,,,,0.0
8564,GCA_047292475.1,GCA_000737285.1,Crotalus mitchellii,Crotalus pyrrhus,Reptilia,3.89653,,,,,
8567,GCA_032766585.1,GCA_024498535.1,Darevskia unisexualis,Darevskia valentini,Reptilia,19.36757,,,,,12856.959335155
8569,GCA_032766585.1,GCA_034641395.1,Darevskia unisexualis,Darevskia armeniaca,Reptilia,10.762354,,,,,1156.450221902
8571,GCA_024498535.1,GCA_034641385.1,Darevskia valentini,Darevskia mixta,Reptilia,19.36757,,,,,626.914908661503
8572,GCA_024498535.1,GCA_034641395.1,Darevskia valentini,Darevskia armeniaca,Reptilia,19.36757,,,,,8779.98751064235
8574,GCA_034641385.1,GCA_034641395.1,Darevskia mixta,Darevskia armeniaca,Reptilia,7.37474,,,,,0.0
8586,GCA_046118495.1,GCA_042902835.1,Hemidactylus macropholis,Hemidactylus brookii,Reptilia,53.1152615,,,,,0.0
8606,GCA_004320005.1,GCA_037055225.1,Hydrophis melanocephalus,Hydrophis ornatus,Reptilia,4.1682095,,,,,488448.116590701
8607,GCA_004320005.1,GCA_046269805.1,Hydrophis melanocephalus,Hydrophis schistosus,Reptilia,4.1682095,,,,,156089.563486905
8617,GCF_009819535.1,GCA_900245895.1,Lacerta agilis,Lacerta bilineata,Reptilia,21.17458,,,,,170972.907696109
8618,GCA_900245905.1,GCA_900245895.1,Lacerta viridis,Lacerta bilineata,Reptilia,6.610941,,,,,2299.15052578449
8626,GCA_043658275.1,GCA_042902795.1,Naja melanoleuca,Naja nigricollis,Reptilia,16.16,,,,,2150138.17256919
8627,GCA_043658275.1,GCA_043090505.1,Naja melanoleuca,Naja haje,Reptilia,18.002335,,,,,541724.042735848
8628,GCA_042902795.1,GCA_043090505.1,Naja nigricollis,Naja haje,Reptilia,16.16,,,,,2418424.14682781
8642,GCA_037367305.1,GCA_037367255.1,Phrynocephalus vlangalii,Phrynocephalus putjatai,Reptilia,8.7444,,,,,26095.2548697631
8644,GCA_023846285.1,GCA_037367255.1,Phrynocephalus versicolor,Phrynocephalus putjatai,Reptilia,22.507275,,,,,0.0
8646,GCA_020142125.1,GCA_026167975.1,Phrynosoma platyrhinos,Phrynosoma blainvillii,Reptilia,19.9821495,,,,,15526.3780303588
8647,GCA_964188175.1,GCF_004329235.1,Podarcis siculus,Podarcis muralis,Reptilia,12.59262,,,,,192094.456427105
8648,GCA_964188175.1,GCF_027172205.1,Podarcis siculus,Podarcis raffonei,Reptilia,12.2,,,,,4.09834716581897
8651,GCA_964188175.1,GCA_964234825.1,Podarcis siculus,Podarcis melisellensis,Reptilia,12.2,,,,,16896.7328883793
8653,GCA_964188175.1,GCA_965113305.1,Podarcis siculus,Podarcis vaucheri,Reptilia,12.2,,,,,0.0
8654,GCA_964188175.1,GCA_965112155.1,Podarcis siculus,Podarcis liolepis,Reptilia,12.2,,,,,0.0
8656,GCA_964188175.1,GCA_964188305.1,Podarcis siculus,Podarcis bocagei,Reptilia,12.2,,,,,0.0
8657,GCA_964188175.1,GCA_965153305.1,Podarcis siculus,Podarcis tiliguerta,Reptilia,14.959189,,,,,28227.6042175853
8658,GCA_964188175.1,GCA_964106635.2,Podarcis siculus,Podarcis pityusensis,Reptilia,12.2,,,,,0.0
8659,GCA_964188175.1,GCA_947686815.1,Podarcis siculus,Podarcis lilfordi,Reptilia,12.2,,,,,0.0
8660,GCF_004329235.1,GCF_027172205.1,Podarcis muralis,Podarcis raffonei,Reptilia,12.2,,,,,0.0
8663,GCF_004329235.1,GCA_964234825.1,Podarcis muralis,Podarcis melisellensis,Reptilia,12.2,,,,,45671.8548450516
8665,GCF_004329235.1,GCA_965113305.1,Podarcis muralis,Podarcis vaucheri,Reptilia,12.2,,,,,0.0
8666,GCF_004329235.1,GCA_965112155.1,Podarcis muralis,Podarcis liolepis,Reptilia,12.2,,,,,103851.039565712
8668,GCF_004329235.1,GCA_964188305.1,Podarcis muralis,Podarcis bocagei,Reptilia,12.2,,,,,15757.5517918952
8670,GCF_004329235.1,GCA_964106635.2,Podarcis muralis,Podarcis pityusensis,Reptilia,12.2,,,,,0.0
8671,GCF_004329235.1,GCA_947686815.1,Podarcis muralis,Podarcis lilfordi,Reptilia,12.2,,,,,0.0
8674,GCF_027172205.1,GCA_964234825.1,Podarcis raffonei,Podarcis melisellensis,Reptilia,22.987275,,,,,0.0
8676,GCF_027172205.1,GCA_965113305.1,Podarcis raffonei,Podarcis vaucheri,Reptilia,15.946785,,,,,0.0
8677,GCF_027172205.1,GCA_965112155.1,Podarcis raffonei,Podarcis liolepis,Reptilia,15.946785,,,,,0.0
8679,GCF_027172205.1,GCA_964188305.1,Podarcis raffonei,Podarcis bocagei,Reptilia,15.946785,,,,,0.0
8680,GCF_027172205.1,GCA_965153305.1,Podarcis raffonei,Podarcis tiliguerta,Reptilia,12.2,,,,,0.0
8681,GCF_027172205.1,GCA_964106635.2,Podarcis raffonei,Podarcis pityusensis,Reptilia,22.987275,,,,,0.0
8682,GCF_027172205.1,GCA_947686815.1,Podarcis raffonei,Podarcis lilfordi,Reptilia,22.987275,,,,,0.0
8703,GCA_964234825.1,GCA_965113305.1,Podarcis melisellensis,Podarcis vaucheri,Reptilia,15.946785,,,,,0.0
8704,GCA_964234825.1,GCA_965112155.1,Podarcis melisellensis,Podarcis liolepis,Reptilia,15.946785,,,,,0.0
8706,GCA_964234825.1,GCA_964188305.1,Podarcis melisellensis,Podarcis bocagei,Reptilia,15.946785,,,,,0.0
8707,GCA_964234825.1,GCA_965153305.1,Podarcis melisellensis,Podarcis tiliguerta,Reptilia,12.2,,,,,0.0
8708,GCA_964234825.1,GCA_964106635.2,Podarcis melisellensis,Podarcis pityusensis,Reptilia,11.468099,,,,,0.0
8709,GCA_964234825.1,GCA_947686815.1,Podarcis melisellensis,Podarcis lilfordi,Reptilia,11.468099,,,,,0.0
8717,GCA_965113305.1,GCA_965112155.1,Podarcis vaucheri,Podarcis liolepis,Reptilia,13.370245,,,,,0.0
8719,GCA_965113305.1,GCA_964188305.1,Podarcis vaucheri,Podarcis bocagei,Reptilia,12.557095,,,,,0.0
8720,GCA_965113305.1,GCA_965153305.1,Podarcis vaucheri,Podarcis tiliguerta,Reptilia,12.2,,,,,0.0
8721,GCA_965113305.1,GCA_964106635.2,Podarcis vaucheri,Podarcis pityusensis,Reptilia,15.946785,,,,,0.0
8722,GCA_965113305.1,GCA_947686815.1,Podarcis vaucheri,Podarcis lilfordi,Reptilia,15.946785,,,,,0.0
8724,GCA_965112155.1,GCA_964188305.1,Podarcis liolepis,Podarcis bocagei,Reptilia,13.370245,,,,,2932.52002645829
8725,GCA_965112155.1,GCA_965153305.1,Podarcis liolepis,Podarcis tiliguerta,Reptilia,12.2,,,,,0.0
8726,GCA_965112155.1,GCA_964106635.2,Podarcis liolepis,Podarcis pityusensis,Reptilia,15.946785,,,,,0.0
8727,GCA_965112155.1,GCA_947686815.1,Podarcis liolepis,Podarcis lilfordi,Reptilia,15.946785,,,,,0.0
8732,GCA_964188305.1,GCA_965153305.1,Podarcis bocagei,Podarcis tiliguerta,Reptilia,12.2,,,,,0.0
8733,GCA_964188305.1,GCA_964106635.2,Podarcis bocagei,Podarcis pityusensis,Reptilia,15.946785,,,,,0.0
8734,GCA_964188305.1,GCA_947686815.1,Podarcis bocagei,Podarcis lilfordi,Reptilia,15.946785,,,,,0.0
8735,GCA_965153305.1,GCA_964106635.2,Podarcis tiliguerta,Podarcis pityusensis,Reptilia,12.2,,,,,0.0
8736,GCA_965153305.1,GCA_947686815.1,Podarcis tiliguerta,Podarcis lilfordi,Reptilia,12.2,,,,,0.0
8737,GCA_964106635.2,GCA_947686815.1,Podarcis pityusensis,Podarcis lilfordi,Reptilia,6.56278,,,,,0.0
8742,GCA_016801065.1,GCA_043090945.1,Sceloporus tristichus,Sceloporus chrysostictus,Reptilia,42.85218,,,,,
8743,GCF_019175285.1,GCA_023333645.1,Sceloporus undulatus,Sceloporus occidentalis,Reptilia,12.587845,,,,,6684.7749829188
8744,GCF_019175285.1,GCA_043090945.1,Sceloporus undulatus,Sceloporus chrysostictus,Reptilia,42.85218,,,,,0.0
8745,GCA_023333645.1,GCA_043090945.1,Sceloporus occidentalis,Sceloporus chrysostictus,Reptilia,42.85218,,,,,0.0
8755,GCA_043090965.1,GCA_043656535.1,Trachylepis brevicollis,Trachylepis striata,Reptilia,37.658765,,,,,1703406.07018487
8772,GCA_024294585.1,GCA_047301725.1,Vipera latastei,Vipera ammodytes,Reptilia,15.15465,,,,,0.0
8801,GCF_000147115.1,GCA_036010255.1,Myotis lucifugus,Myotis pilosus,Mammalia,12.25,,,,,0.0
8802,GCF_000147115.1,GCF_014108235.1,Myotis lucifugus,Myotis myotis,Mammalia,12.25,,,,,0.0
8803,GCF_000147115.1,GCF_028538775.1,Myotis lucifugus,Myotis yumanensis,Mammalia,9.084926,,,,,1826680.67205902
8805,GCF_000147115.1,GCF_000412655.1,Myotis lucifugus,Myotis brandtii,Mammalia,9.084926,,,,,0.0
8808,GCA_045364815.1,GCA_050000005.1,Podocnemis expansa,Podocnemis unifilis,Reptilia,23.10515,,,,,
5190,GCF_014858855.1,GCF_905171765.1,Bufo gargarizans,Bufo bufo,Amphibia,13.69572,,,,,0.0
5192,GCA_050004315.1,GCA_030265035.1,Desmognathus fuscus,Desmognathus wrighti,Amphibia,28.75,,,,,6468.5621442032
5193,GCA_050004315.1,GCA_031753695.1,Desmognathus fuscus,Desmognathus marmoratus,Amphibia,16.008235,,,,,7803.45584077991
5194,GCA_050004315.1,GCA_030264635.1,Desmognathus fuscus,Desmognathus aeneus,Amphibia,16.84376,,,,,2255.5950558295
5195,GCA_050004315.1,GCA_030264475.1,Desmognathus fuscus,Desmognathus conanti,Amphibia,11.870675,,,,,3888.49185735879
5196,GCA_050004315.1,GCA_030264955.1,Desmognathus fuscus,Desmognathus apalachicolae,Amphibia,11.870675,,,,,0.0
5197,GCA_050004315.1,GCA_030264495.1,Desmognathus fuscus,Desmognathus welteri,Amphibia,9.48162,,,,,55435.894726143
5198,GCA_050004315.1,GCA_031753675.1,Desmognathus fuscus,Desmognathus monticola,Amphibia,13.04713,,,,,229010.976339474
5199,GCA_050004315.1,GCA_030264995.1,Desmognathus fuscus,Desmognathus ocoee,Amphibia,11.870675,,,,,12697.3225917079
5200,GCA_050004315.1,GCA_030265015.1,Desmognathus fuscus,Desmognathus folkertsi,Amphibia,16.008235,,,,,8.70925586569738
5201,GCA_050004315.1,GCA_030264915.1,Desmognathus fuscus,Desmognathus orestes,Amphibia,11.870675,,,,,22135.6924615709
5202,GCA_050004315.1,GCA_030264435.1,Desmognathus fuscus,Desmognathus imitator,Amphibia,14.61087,,,,,3698.8916988001
5203,GCA_050004315.1,GCA_030264455.1,Desmognathus fuscus,Desmognathus abditus,Amphibia,16.55,,,,,940.006530588368
5204,GCA_050004315.1,GCA_032353935.1,Desmognathus fuscus,Desmognathus planiceps,Amphibia,7.98,,,,,816.830188249521
5205,GCA_050004315.1,GCA_030264935.1,Desmognathus fuscus,Desmognathus ochrophaeus,Amphibia,11.870675,,,,,286090.222150207
5206,GCA_050004315.1,GCA_031753655.1,Desmognathus fuscus,Desmognathus santeetlah,Amphibia,11.870675,,,,,5425.30004145723
5207,GCA_050004315.1,GCA_030264895.1,Desmognathus fuscus,Desmognathus auriculatus,Amphibia,7.778185,,,,,48418.4203329408
5208,GCA_050004315.1,GCA_031753635.1,Desmognathus fuscus,Desmognathus carolinensis,Amphibia,13.04713,,,,,11431.3761493434
5209,GCA_050004315.1,GCA_030180145.1,Desmognathus fuscus,Desmognathus organi,Amphibia,28.75,,,,,5669.70618490848
5210,GCA_030265035.1,GCA_031753695.1,Desmognathus wrighti,Desmognathus marmoratus,Amphibia,28.75,,,,,0.0
5211,GCA_030265035.1,GCA_030264635.1,Desmognathus wrighti,Desmognathus aeneus,Amphibia,28.75,,,,,4247.31765765523
5212,GCA_030265035.1,GCA_030264475.1,Desmognathus wrighti,Desmognathus conanti,Amphibia,28.75,,,,,2329.98754368974
5213,GCA_030265035.1,GCA_030264955.1,Desmognathus wrighti,Desmognathus apalachicolae,Amphibia,28.75,,,,,0.0
5214,GCA_030265035.1,GCA_030264495.1,Desmognathus wrighti,Desmognathus welteri,Amphibia,28.75,,,,,0.0
5215,GCA_030265035.1,GCA_031753675.1,Desmognathus wrighti,Desmognathus monticola,Amphibia,28.75,,,,,8875.84694767328
5216,GCA_030265035.1,GCA_030264995.1,Desmognathus wrighti,Desmognathus ocoee,Amphibia,28.75,,,,,8669.95887469155
5217,GCA_030265035.1,GCA_030265015.1,Desmognathus wrighti,Desmognathus folkertsi,Amphibia,28.75,,,,,848.864149944119
5218,GCA_030265035.1,GCA_030264915.1,Desmognathus wrighti,Desmognathus orestes,Amphibia,28.75,,,,,0.0
5219,GCA_030265035.1,GCA_030264435.1,Desmognathus wrighti,Desmognathus imitator,Amphibia,28.75,,,,,3129.76369887688
5220,GCA_030265035.1,GCA_030264455.1,Desmognathus wrighti,Desmognathus abditus,Amphibia,28.75,,,,,0.0
5221,GCA_030265035.1,GCA_032353935.1,Desmognathus wrighti,Desmognathus planiceps,Amphibia,28.75,,,,,0.0
5222,GCA_030265035.1,GCA_030264935.1,Desmognathus wrighti,Desmognathus ochrophaeus,Amphibia,28.75,,,,,0.0
5223,GCA_030265035.1,GCA_031753655.1,Desmognathus wrighti,Desmognathus santeetlah,Amphibia,28.75,,,,,5073.07087966343
5224,GCA_030265035.1,GCA_030264895.1,Desmognathus wrighti,Desmognathus auriculatus,Amphibia,28.75,,,,,0.0
5225,GCA_030265035.1,GCA_031753635.1,Desmognathus wrighti,Desmognathus carolinensis,Amphibia,28.75,,,,,1590.96202748188
5226,GCA_030265035.1,GCA_030180145.1,Desmognathus wrighti,Desmognathus organi,Amphibia,6.56,,,,,0.0
5228,GCA_031753695.1,GCA_030264475.1,Desmognathus marmoratus,Desmognathus conanti,Amphibia,16.008235,,,,,0.0
5229,GCA_031753695.1,GCA_030264955.1,Desmognathus marmoratus,Desmognathus apalachicolae,Amphibia,16.008235,,,,,0.0
5233,GCA_031753695.1,GCA_030265015.1,Desmognathus marmoratus,Desmognathus folkertsi,Amphibia,8.713035,,,,,0.0
5234,GCA_031753695.1,GCA_030264915.1,Desmognathus marmoratus,Desmognathus orestes,Amphibia,16.008235,,,,,7763.45465217733
5235,GCA_031753695.1,GCA_030264435.1,Desmognathus marmoratus,Desmognathus imitator,Amphibia,16.008235,,,,,0.0
5237,GCA_031753695.1,GCA_032353935.1,Desmognathus marmoratus,Desmognathus planiceps,Amphibia,16.008235,,,,,0.0
5240,GCA_031753695.1,GCA_030264895.1,Desmognathus marmoratus,Desmognathus auriculatus,Amphibia,16.008235,,,,,0.0
5241,GCA_031753695.1,GCA_031753635.1,Desmognathus marmoratus,Desmognathus carolinensis,Amphibia,16.008235,,,,,40.0153950341468
5242,GCA_031753695.1,GCA_030180145.1,Desmognathus marmoratus,Desmognathus organi,Amphibia,28.75,,,,,2656.90276928122
